# OpenTelemetry Metrics report: .csv, 4 fields # <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxCacheSizeInBytes,1705947540860000000,1705947600867000000,375349248
FilePageCache.disposedBuffers,1705947540860000000,1705947600867000000,0
FilePageCache.capacityInBytes,1705947540860000000,1705947600867000000,524288000
StorageLockContext.competingThreads.90P,1705947540860000000,1705947600867000000,0
FilePageCache.pageFastCacheHits,1705947540860000000,1705947600867000000,4
FilePageCache.pageHits,1705947540860000000,1705947600867000000,0
StorageLockContext.competingThreads.max,1705947540860000000,1705947600867000000,0
StorageLockContext.competingThreads.avg,1705947540860000000,1705947600867000000,0.0
FilePageCache.uncachedFileAccess,1705947540860000000,1705947600867000000,0
FilePageCache.totalPageDisposalsUs,1705947540860000000,1705947600867000000,0
DirectByteBufferAllocator.hits,1705947540860000000,1705947600867000000,0
FilePageCache.pageLoads,1705947540860000000,1705947600867000000,0
FilePageCache.totalPageLoadsUs,1705947540860000000,1705947600867000000,0
DirectByteBufferAllocator.disposed,1705947540860000000,1705947600867000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947540860000000,1705947600867000000,0
DirectByteBufferAllocator.reclaimed,1705947540860000000,1705947600867000000,0
DirectByteBufferAllocator.misses,1705947540860000000,1705947600867000000,0
FlushQueue.tasksExecuted,1705947540860000000,1705947600867000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947540860000000,1705947600867000000,3899391
NonBlockingReadAction.finalizedExecutionTimeUs,1705947540860000000,1705947600867000000,108166
FlushQueue.executionTimeMaxNs,1705947540860000000,1705947600867000000,473087
AWTEventQueue.eventsDispatched,1705947540860000000,1705947600867000000,466
FlushQueue.waitingTime90PNs,1705947540860000000,1705947600867000000,294911
NonBlockingReadAction.failedExecutionsCount,1705947540860000000,1705947600867000000,0
FlushQueue.queueSizeMax,1705947540860000000,1705947600867000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947540860000000,1705947600867000000,0
FlushQueue.waitingTimeMaxNs,1705947540860000000,1705947600867000000,14155775
FlushQueue.executionTime90PNs,1705947540860000000,1705947600867000000,143359
AWTEventQueue.dispatchTime90PNs,1705947540860000000,1705947600867000000,352255
FlushQueue.queueSizeAvg,1705947540860000000,1705947600867000000,0.06060606060606061
AWTEventQueue.dispatchTimeAvgNs,1705947540860000000,1705947600867000000,203693.9399141631
FlushQueue.waitingTimeAvgNs,1705947540860000000,1705947600867000000,228118.0404040404
FlushQueue.executionTimeAvgNs,1705947540860000000,1705947600867000000,60781.53535353536
FlushQueue.queueSize90P,1705947540860000000,1705947600867000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947540860000000,1705947600867000000,24
FileNameCache.totalMisses,1705947600867000000,1705947660864000000,0
FileNameCache.queries,1705947600867000000,1705947660864000000,518
FileNameCache.fastMisses,1705947600867000000,1705947660864000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947600867000000,1705947660864000000,0
FilePageCache.maxRegisteredFiles,1705947600867000000,1705947660864000000,654
FilePageCache.maxCacheSizeInBytes,1705947600867000000,1705947660864000000,375349248
FilePageCache.disposedBuffers,1705947600867000000,1705947660864000000,0
FilePageCache.capacityInBytes,1705947600867000000,1705947660864000000,524288000
StorageLockContext.competingThreads.90P,1705947600867000000,1705947660864000000,0
FilePageCache.pageFastCacheHits,1705947600867000000,1705947660864000000,2
FilePageCache.pageHits,1705947600867000000,1705947660864000000,0
StorageLockContext.competingThreads.max,1705947600867000000,1705947660864000000,0
StorageLockContext.competingThreads.avg,1705947600867000000,1705947660864000000,0.0
FilePageCache.uncachedFileAccess,1705947600867000000,1705947660864000000,0
FilePageCache.totalPageDisposalsUs,1705947600867000000,1705947660864000000,0
DirectByteBufferAllocator.hits,1705947600867000000,1705947660864000000,0
FilePageCache.pageLoads,1705947600867000000,1705947660864000000,0
FilePageCache.totalPageLoadsUs,1705947600867000000,1705947660864000000,0
DirectByteBufferAllocator.disposed,1705947600867000000,1705947660864000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947600867000000,1705947660864000000,0
DirectByteBufferAllocator.reclaimed,1705947600867000000,1705947660864000000,0
DirectByteBufferAllocator.misses,1705947600867000000,1705947660864000000,0
FlushQueue.tasksExecuted,1705947600867000000,1705947660864000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947600867000000,1705947660864000000,3260415
NonBlockingReadAction.finalizedExecutionTimeUs,1705947600867000000,1705947660864000000,69748
FlushQueue.executionTimeMaxNs,1705947600867000000,1705947660864000000,485375
AWTEventQueue.eventsDispatched,1705947600867000000,1705947660864000000,468
FlushQueue.waitingTime90PNs,1705947600867000000,1705947660864000000,251903
NonBlockingReadAction.failedExecutionsCount,1705947600867000000,1705947660864000000,0
FlushQueue.queueSizeMax,1705947600867000000,1705947660864000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947600867000000,1705947660864000000,0
FlushQueue.waitingTimeMaxNs,1705947600867000000,1705947660864000000,1802239
FlushQueue.executionTime90PNs,1705947600867000000,1705947660864000000,139263
AWTEventQueue.dispatchTime90PNs,1705947600867000000,1705947660864000000,305151
FlushQueue.queueSizeAvg,1705947600867000000,1705947660864000000,0.06313131313131314
AWTEventQueue.dispatchTimeAvgNs,1705947600867000000,1705947660864000000,184886.73504273503
FlushQueue.waitingTimeAvgNs,1705947600867000000,1705947660864000000,164972.74747474748
FlushQueue.executionTimeAvgNs,1705947600867000000,1705947660864000000,55661.83838383838
FlushQueue.queueSize90P,1705947600867000000,1705947660864000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947600867000000,1705947660864000000,24
FileNameCache.totalMisses,1705947660864000000,1705947720865000000,0
FileNameCache.queries,1705947660864000000,1705947720865000000,576
FileNameCache.fastMisses,1705947660864000000,1705947720865000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947660864000000,1705947720865000000,0
FilePageCache.maxRegisteredFiles,1705947660864000000,1705947720865000000,654
FilePageCache.maxCacheSizeInBytes,1705947660864000000,1705947720865000000,375349248
FilePageCache.disposedBuffers,1705947660864000000,1705947720865000000,0
FilePageCache.capacityInBytes,1705947660864000000,1705947720865000000,524288000
StorageLockContext.competingThreads.90P,1705947660864000000,1705947720865000000,0
FilePageCache.pageFastCacheHits,1705947660864000000,1705947720865000000,2
FilePageCache.pageHits,1705947660864000000,1705947720865000000,0
StorageLockContext.competingThreads.max,1705947660864000000,1705947720865000000,0
StorageLockContext.competingThreads.avg,1705947660864000000,1705947720865000000,0.0
FilePageCache.uncachedFileAccess,1705947660864000000,1705947720865000000,0
FilePageCache.totalPageDisposalsUs,1705947660864000000,1705947720865000000,0
DirectByteBufferAllocator.hits,1705947660864000000,1705947720865000000,0
FilePageCache.pageLoads,1705947660864000000,1705947720865000000,0
FilePageCache.totalPageLoadsUs,1705947660864000000,1705947720865000000,0
DirectByteBufferAllocator.disposed,1705947660864000000,1705947720865000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947660864000000,1705947720865000000,0
DirectByteBufferAllocator.reclaimed,1705947660864000000,1705947720865000000,0
DirectByteBufferAllocator.misses,1705947660864000000,1705947720865000000,0
FlushQueue.tasksExecuted,1705947660864000000,1705947720865000000,395
AWTEventQueue.dispatchTimeMaxNs,1705947660864000000,1705947720865000000,3555327
NonBlockingReadAction.finalizedExecutionTimeUs,1705947660864000000,1705947720865000000,81920
FlushQueue.executionTimeMaxNs,1705947660864000000,1705947720865000000,647167
AWTEventQueue.eventsDispatched,1705947660864000000,1705947720865000000,467
FlushQueue.waitingTime90PNs,1705947660864000000,1705947720865000000,266239
NonBlockingReadAction.failedExecutionsCount,1705947660864000000,1705947720865000000,0
FlushQueue.queueSizeMax,1705947660864000000,1705947720865000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947660864000000,1705947720865000000,0
FlushQueue.waitingTimeMaxNs,1705947660864000000,1705947720865000000,3407871
FlushQueue.executionTime90PNs,1705947660864000000,1705947720865000000,150527
AWTEventQueue.dispatchTime90PNs,1705947660864000000,1705947720865000000,319487
FlushQueue.queueSizeAvg,1705947660864000000,1705947720865000000,0.05063291139240506
AWTEventQueue.dispatchTimeAvgNs,1705947660864000000,1705947720865000000,208262.4068522484
FlushQueue.waitingTimeAvgNs,1705947660864000000,1705947720865000000,173764.15189873418
FlushQueue.executionTimeAvgNs,1705947660864000000,1705947720865000000,64837.508860759495
FlushQueue.queueSize90P,1705947660864000000,1705947720865000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947660864000000,1705947720865000000,28
FileNameCache.totalMisses,1705947720865000000,1705947780859000000,0
FileNameCache.queries,1705947720865000000,1705947780859000000,520
FileNameCache.fastMisses,1705947720865000000,1705947780859000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947720865000000,1705947780859000000,0
FilePageCache.maxRegisteredFiles,1705947720865000000,1705947780859000000,654
FilePageCache.maxCacheSizeInBytes,1705947720865000000,1705947780859000000,375349248
FilePageCache.disposedBuffers,1705947720865000000,1705947780859000000,0
FilePageCache.capacityInBytes,1705947720865000000,1705947780859000000,524288000
StorageLockContext.competingThreads.90P,1705947720865000000,1705947780859000000,0
FilePageCache.pageFastCacheHits,1705947720865000000,1705947780859000000,4
FilePageCache.pageHits,1705947720865000000,1705947780859000000,0
StorageLockContext.competingThreads.max,1705947720865000000,1705947780859000000,0
StorageLockContext.competingThreads.avg,1705947720865000000,1705947780859000000,0.0
FilePageCache.uncachedFileAccess,1705947720865000000,1705947780859000000,0
FilePageCache.totalPageDisposalsUs,1705947720865000000,1705947780859000000,0
DirectByteBufferAllocator.hits,1705947720865000000,1705947780859000000,0
FilePageCache.pageLoads,1705947720865000000,1705947780859000000,0
FilePageCache.totalPageLoadsUs,1705947720865000000,1705947780859000000,0
DirectByteBufferAllocator.disposed,1705947720865000000,1705947780859000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947720865000000,1705947780859000000,0
DirectByteBufferAllocator.reclaimed,1705947720865000000,1705947780859000000,0
DirectByteBufferAllocator.misses,1705947720865000000,1705947780859000000,0
FlushQueue.tasksExecuted,1705947720865000000,1705947780859000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947720865000000,1705947780859000000,8847359
NonBlockingReadAction.finalizedExecutionTimeUs,1705947720865000000,1705947780859000000,67620
FlushQueue.executionTimeMaxNs,1705947720865000000,1705947780859000000,999423
AWTEventQueue.eventsDispatched,1705947720865000000,1705947780859000000,468
FlushQueue.waitingTime90PNs,1705947720865000000,1705947780859000000,278527
NonBlockingReadAction.failedExecutionsCount,1705947720865000000,1705947780859000000,0
FlushQueue.queueSizeMax,1705947720865000000,1705947780859000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947720865000000,1705947780859000000,0
FlushQueue.waitingTimeMaxNs,1705947720865000000,1705947780859000000,3244031
FlushQueue.executionTime90PNs,1705947720865000000,1705947780859000000,144383
AWTEventQueue.dispatchTime90PNs,1705947720865000000,1705947780859000000,354303
FlushQueue.queueSizeAvg,1705947720865000000,1705947780859000000,0.0707070707070707
AWTEventQueue.dispatchTimeAvgNs,1705947720865000000,1705947780859000000,240279.1452991453
FlushQueue.waitingTimeAvgNs,1705947720865000000,1705947780859000000,174254.1616161616
FlushQueue.executionTimeAvgNs,1705947720865000000,1705947780859000000,64253.41414141414
FlushQueue.queueSize90P,1705947720865000000,1705947780859000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947720865000000,1705947780859000000,24
FileNameCache.totalMisses,1705947780859000000,1705947840861000000,0
FileNameCache.queries,1705947780859000000,1705947840861000000,518
FileNameCache.fastMisses,1705947780859000000,1705947840861000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947780859000000,1705947840861000000,0
FilePageCache.maxRegisteredFiles,1705947780859000000,1705947840861000000,654
FilePageCache.maxCacheSizeInBytes,1705947780859000000,1705947840861000000,375349248
FilePageCache.disposedBuffers,1705947780859000000,1705947840861000000,0
FilePageCache.capacityInBytes,1705947780859000000,1705947840861000000,524288000
StorageLockContext.competingThreads.90P,1705947780859000000,1705947840861000000,0
FilePageCache.pageFastCacheHits,1705947780859000000,1705947840861000000,2
FilePageCache.pageHits,1705947780859000000,1705947840861000000,0
StorageLockContext.competingThreads.max,1705947780859000000,1705947840861000000,0
StorageLockContext.competingThreads.avg,1705947780859000000,1705947840861000000,0.0
FilePageCache.uncachedFileAccess,1705947780859000000,1705947840861000000,0
FilePageCache.totalPageDisposalsUs,1705947780859000000,1705947840861000000,0
DirectByteBufferAllocator.hits,1705947780859000000,1705947840861000000,0
FilePageCache.pageLoads,1705947780859000000,1705947840861000000,0
FilePageCache.totalPageLoadsUs,1705947780859000000,1705947840861000000,0
DirectByteBufferAllocator.disposed,1705947780859000000,1705947840861000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947780859000000,1705947840861000000,0
DirectByteBufferAllocator.reclaimed,1705947780859000000,1705947840861000000,0
DirectByteBufferAllocator.misses,1705947780859000000,1705947840861000000,0
FlushQueue.tasksExecuted,1705947780859000000,1705947840861000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947780859000000,1705947840861000000,7241727
NonBlockingReadAction.finalizedExecutionTimeUs,1705947780859000000,1705947840861000000,72105
FlushQueue.executionTimeMaxNs,1705947780859000000,1705947840861000000,7208959
AWTEventQueue.eventsDispatched,1705947780859000000,1705947840861000000,474
FlushQueue.waitingTime90PNs,1705947780859000000,1705947840861000000,232447
NonBlockingReadAction.failedExecutionsCount,1705947780859000000,1705947840861000000,0
FlushQueue.queueSizeMax,1705947780859000000,1705947840861000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947780859000000,1705947840861000000,0
FlushQueue.waitingTimeMaxNs,1705947780859000000,1705947840861000000,983039
FlushQueue.executionTime90PNs,1705947780859000000,1705947840861000000,125439
AWTEventQueue.dispatchTime90PNs,1705947780859000000,1705947840861000000,315391
FlushQueue.queueSizeAvg,1705947780859000000,1705947840861000000,0.05555555555555555
AWTEventQueue.dispatchTimeAvgNs,1705947780859000000,1705947840861000000,211561.45147679324
FlushQueue.waitingTimeAvgNs,1705947780859000000,1705947840861000000,155000.9696969697
FlushQueue.executionTimeAvgNs,1705947780859000000,1705947840861000000,72338.20202020202
FlushQueue.queueSize90P,1705947780859000000,1705947840861000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947780859000000,1705947840861000000,24
FileNameCache.totalMisses,1705947840861000000,1705947874090000000,63
FileNameCache.queries,1705947840861000000,1705947874090000000,946
FileNameCache.fastMisses,1705947840861000000,1705947874090000000,72
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947840861000000,1705947874090000000,63242240
FilePageCache.maxRegisteredFiles,1705947840861000000,1705947874090000000,654
